url,cleantext,label
https://primanews.ro/stiri/interviu-ponta-intrebat-inainte-scandalul-legat-inundatiile-provocate-salva-belgradul-e-elementul-trecutul-i-ar-putea-afecta-campania-prezidentiala-niciunul-unul-dintre-candidatii-avut-secrete-21999836,"Fostul premier Vito Ponta, candidat indepedent la alegerile prezidențiale din luna mai, a declarat, într-un interviu pentru News.ro, înainte de scandalul legat de inundațiile provocate pentru a salva Belgradul, că nu există niciun element din trecutul său care i-ar putea afecta campania prezidențială: Despre trecutul meu se știe absolut tot și sunt unul dintre candidații care nu a avut secrete. N-am avut cum să am, că le-a aflat presa pe toate și sunt dezbătute, pozitiv, negativ, dar nu există nimic nou.”, a afirmat Ponta. El mai vorbește în interviu despre tragedia de la Colectiv, despre primele decizii ca președinte și despre ce ar prelua din caracteristicile foștilor președinți. Prezentăm integral interviul acordat News.ro de Victor Ponta, înainte de izbucnirea scandalului provocat de declarațiile sale conform cărora a preferat să deschidă valea la Porțile de Fier, și să inunde zone din România, pentru a evita inundarea Belgradului, în opinia sa, aceasta fiind o decizie demnă de un adevărat lider. Domnule Ponta, care este principala calitate care vă recomandă pentru funcția de președinte al României? Victor Ponta: Experiența în rău, când eram jos am câștigat cea mai mare experiență. Când eram sus în poziții aveam impresia că le știu pe toate. Dar când ați fost jos? Victor Ponta: După ce n-am mai fost prim-ministru, după ce am devenit ținta doamnei Kovesi și după ce PSD-ul m-a dat afară pentru că l-am susținut pe Sorin Grindeanu, a fost o perioadă dificilă pentru mine, pentru cei apropiați mie, am trecut cu greu prin acea perioadă, dar am trecut cu experiențe și cu mai multă credință în Dumnezeu. Care este elementul din trecutul dumneavoastră care v-ar putea afecta campania prezidențială? Victor Ponta: Niciunul. Despre trecutul meu se știe absolut tot și sunt unul dintre candidații care nu a avut secrete. N-am avut cum să am, că le-a aflat presa pe toate și sunt dezbătute, pozitiv, negativ, dar nu există nimic nou. Un subiect cu foarte multă emoție e tragedia de la Colectiv. Ce le transmiteți oamenilor care n-au putut să uite că dumneavoastră erați premier acolo și care au ieșit în stradă să vă ceară demisia? Victor Ponta: În prima zi, ca președinte, voi desecretiza tot ceea ce a primit fostul președinte Iohannis și oamenii vor afla adevărul despre ce a fost acolo. Deci credeți că mai sunt lucruri nespuse despre Colectiv? Victor Ponta: Bineînțeles. Sunt lucruri care au fost ascunse publicului și din păcate, acea tragedie cumplită, la care eu mi-am asumat răspunderea politică și am plecat din funcție, dar a fost gândită ca un instrument politic de schimbare a Guvernului României și de schimbare, de fapt, de subordonare a tuturor prim-miniștrilor de după mine, președintelui țării, ceea ce a fost o lovitură de stat. Tragedia în sine, că din ce spuneți dumneavoastră pare că a fost orchestrată tragedia. Ori din răspunsul dumneavoastră pare că ce s-a întâmplat politic după tragedie. Victor Ponta: O să vedem toate documentele de dinainte și de după și sunt convins că oamenii vor afla adevărul oricât de șocant va fi acest adevăr. Va fi șocant. Pentru că s-au întâmplat niște lucruri, de la accidentul tragic cu motociclistul, de la presiunea pusă pe domnul Oprea de a trăda Guvernul. Și după aceea tot ceea ce s-a întâmplat, a avut un singur scop. De fapt, subordonarea Guvernului către președinte și către oamenii din jurul său. Ar fi cu adevărat șocant să demonstrați, sau să aflăm la un moment dat că într-adevăr a fost un plan și nu a fost un accident. Victor Ponta: A fost un plan și îl voi pune cu totul, indiferent de ceea ce scrie acolo, îl voi pune la dispoziția tuturor românilor, pentru că așa este drept. Care e măsura din programul dumneavoastră de guvernare la care țineți cel mai mult? Victor Ponta: Redarea drepturilor și a demnității pentru militari și polițiști. Prima și cea mai importantă și la care nu voi ceda în niciun fel. Care e prima decizie pe care o luați odată ajuns la Palatul Cotroceni? Victor Ponta: Desecretizarea tuturor documentelor și stenogramelor referitoare la anularea alegerilor din noiembrie. Credeți că mai sunt lucruri nespuse, deși Ilie Bolojan a spus chiar săptămâna aceasta, zilele trecute... Victor Ponta: Nu cred în chestia asta. Cred că nici lui Ilie Bolojan nu i s-au arătat acele documente. Cred că... E cel mai informat om din statul român. Victor Ponta: Nu este. Președintele nu este? Victor Ponta: E un președinte interimar. Dar ceea ce a spus Klaus Iohannis atunci, ceea ce a spus sau n-a spus vicepreședintele CSAT Marcel Ciolacu, ceea ce a spus ministrul de interne de atunci, nu, era ministru sau la Justiție, Cătălin Predoiu și cum s-a ajuns la acea decizie, pentru că totuși Curtea Constituțională a luat o decizie pe baza a ceea ce i-au spus niște oameni politici, Iohannis, Ciolacu, Predoiu. Asta trebuie să știe toți românii și trebuie în felul ăsta, vă spun și care e intenția mea, nu să le facem ceva rău celor de acolo, ci trebuie în felul ăsta practic să facem imposibil în viitor ca cineva vreodată în CSAT, chiar și CSAT-ul condus de președintele Ponta, să nu poată vreodată să mai anuleze alegeri. Iohannis a avut România educată. Dumneavoastră, ce fel de Românie vă doriți? Victor Ponta: România, pe primul loc, în toate domeniile, președintele țării și guvernul să acționeze pentru români, chiar dacă se supără Washington, Bruxelles, Kiev sau oricine altcineva. Ați împrumutat ceva de la foștii președinți? Victor Ponta: Bineînțeles, de la fiecare am de învățat. De la Ion Iliescu ce? Victor Ponta: Înțelepciunea și capacitatea de a trece peste toate lucrurile greșite făcute de el în trecut și de a învăța din fiecare greșeală. Constantinescu? Victor Ponta: A avut și cred în continuare că a fost extraordinar de bun pe politică externă. Și Băsescu? Victor Ponta: Băsescu, încăpățânarea și lupta. El s-a luptat de multe ori, uneori bine, alteori rău, dar nu poți să zici de Băsescu că nu a fost activ. A fost foarte activ și eu voi fi activ. Sper să fiu activ pentru lucruri bune. De la Iohannis ce împrumutați? Victor Ponta: Nimic. Deci iată, un președinte de la care n-aveți ce să luați. Victor Ponta: Nu ai ce să iei. Scurt, portretul robot al premierului pe care vi-l doriți. Poate chiar și un nume. Victor Ponta: Nume nu vă dau, deși îl am în minte și-l știu, bineînțeles. Aveți în minte și un nume pentru șefia SRI? Victor Ponta: Nu. Acolo trebuie să discuți cu Parlamentul și trebuie să găsești pe cineva care să facă două lucruri: să protejeze SRI-ul de influență politică și să protejeze politicul de influența serviciilor. E simplă. Care e acea persoană? Sunt câteva persoane capabile. La premier trebuie să aibă experiență și capacitate administrativă și economică și trebuie să nu-l intereseze că își pierde acest capital pe care îl are. Trebuie să zică domnule, fac ceea ce trebuie. Asta înseamnă un premier de sacrificiu. Victor Ponta: Da. Va fi un premier de sacrificiu care va face ce trebuie, iar eu îl voi sprijini. Și la un moment dat, sigur, va pleca din funcție, nu îl voi lăsa niciodată, dar va pleca cu conștiința faptului că a reparat ceea ce s-au stricat în acești ani de populism și de incompetență. Cum ar arăta formula ideală de guvernare? Victor Ponta: Cu PSD categoric, pentru că e grupul cel mai mare și cu stabilitate, da. Cu stabilitate. PSD, PNL, UDMR? Victor Ponta: Nu știu. Nu fac eu, nu pun de acum exact, dar sigur trebuie să ai stabilitate. Nu poți să stai în trei, patru voturi. Ce-ați aduce mai degrabă la guvernare? AUR sau USR? Victor Ponta: AUR. Care USR? USR-ul Lasconi, USR-ul Fritz, USR-ul Nicușor? De care vă simțiți mai apropiat? Victor Ponta: De niciunul. O respect pe Lasconi. Nu aș vota-o. Dar o respect pentru faptul că nu s-a lăsat cumpărată sau intimidată. Ceilalți, conserve. Dintre toți candidații la prezidențiale, pe Lasconi o apreciați cel mai mult? Victor Ponta: Pentru că e femeie și e luptătoare. Nu cred că are pregătirea pentru a fi președinte, dar o respect, da. De care candidat vă temeți în cursa prezidențială? Victor Ponta: De Victor Ponta. De Victor Ponta? Să nu luați popcornul ăla din 2014. Victor Ponta: Exact, de Victor Ponta mă tem și cu el mă lupt. Cu Victor Ponta de acum ani. Atât. Dacă pierdeți totul, rămâneți în politică? Victor Ponta: Nu pierd. Nu pierdeți. Dar trebuie să aveți și un scenariu negativ, nu? Victor Ponta: Așa cum ați spus, dumneavoastră, foarte corect, nu am nimic de pierdut. Nu-mi pierd partidul, nu-mi pierd funcția, nu-mi pierd... Dar ar putea fi un cântec de lebădă pentru dumneavoastră dacă nu intrați în finală. Victor Ponta: Așa am crezut și acum ani, că e finalul. Și așa au crezut mulți, care acum sunt disperați.",unbiased
https://www.activenews.ro/stiri/Anca-Alexandrescu-face-anuntul-momentului-Astazi-de-la-20-00-se-va-vedea-pozitia-Administratiei-Trump-si-cine-este-interesant-pentru-SUA-196384,"ActiveNews se confruntă cu cenzura pe rețele sociale și pe internet. Intrați direct pe site pentru a ne citi și abonați-vă la buletinul nostru gratuit. Dacă doriți să ne sprijiniți, orice DONAȚIE este binevenită. Doamne, ajută!",biased
https://www.comisarul.ro/articol/alerta-george-simion-si-victor-ponta-se-afla-pe-pr_1573906.html,"George Simion și Victor Ponta se află pe primele două poziții într-un sondaj Verifield făcut la comanda lui Nicușor Dan și prezentat luni, martie. Potrivit cercetării realizate în perioada24- martie 2025 pe un eșantion de de persoane, candidatul AUR, George Simion, este creditat cu % din voturi, urmat de candidatul independent Victor Ponta care este cotat la ,%. La distanță mică se află primarul general Nicușor Dan cu ,%. Candidatul PSD-PNL-UDMR în alegerile prezidențiale, Crin Antonescu, este cotat pe locul al patrulea cu ,% din intenția de vot. Elena Lasconi, care a ajuns în turul doi al alegerilor anulate de anul trecut, este cotată cu doar ,% în sondajul realizat de Verifield. Sondajul Verifield are o marjă de eroare de - .%. Ponta era pe , la mare distanță acum săptămâni Acum două săptămâni, un sondaj AtlasIntel realizat pentru Hotnews îl clasa pe Nicușor Dan pe locul , cu %, în urma lui George Simion, cotat la .%, dar în fața candidatui comun al PNL-PSD-UDMR, Crin Antonescu, era creditat cu .%. Victor Ponta era cotat la %. Ce spun alte sondaje Sondajul efectuat de CURS în perioada - martie îl plasează pe primul loc tot pe liderul AUR, cu un scor de %. George Simion este urmat de Crin Antonescu (%), candidatul cu care s-ar confrunta în turul , de Nicușor Dan (%), de Victor Ponta (%) și de Elena Lasconi (%). În același timp, liderul AUR, George Simion, conducea cu % într-un sondaj recent realizat de Avangarde. Pe locul doi se află Crin Antonescu, urmat la doar două procente de Nicușor Dan.",unbiased
https://www.mediafax.ro/politic/udrea-tariceanu-este-penibil-si-jenant-si-ca-om-politic-si-ca-barbat-2547776,"Udrea s-a aflat la Târgu Jiu împreună cu Raluca Turcanu, Teodor Stolojan și Radu Berceanu, pentru a participa la lansarea candidaților PDL la diferite funcții în administrația locală, la festivitate participând aproximativ . de persoane, conform organizatorilor. În discursul său, Elena Udrea i-a criticat pe Călin Popescu Tăriceanu și pe Dinu Patriciu, dar și pe Ion Iliescu și Viorel Hrebenciuc și și-a exprimat speranța că Gorjul va fi un județ portocaliu după iunie. , a spus secretarul executiv al PDL, care le-a cerut membrilor de partid să se implice în campania electorală pentru a asigura cât mai multe voturi pentru partid la iunie. La ieșirea din sala Casei de Cultură a Sindicatelor din Târgu-Jiu unde a avut loc lansarea candidaților, Elena Udrea a spus că premierul Călin Popescu Tăriceanu .",biased
https://snoop.ro/pretul-cartii-lui-ciuca-3-000-de-exemplare-tiparite-si-promovate-cu-25-milioane-de-euro/,". de exemplare este tirajul volumului , realizat de editura RAO și plătit de PNL, a spus noua conducere liberală, la întrebările Snoop. Tirajul a fost destinat membrilor și simpatizanților PNL, a adăugat conducerea. Înainte de cartea propriu-zisă, campania de promovare a lucrării lui Ciucă a fost cea care a atras atenția. Campanie plătită din banii publici. Cele de panouri În intervalul mai–septembrie 2024, adică înainte de campania la europarlamentare și în pregătirea prezidențialelor, PNL a cheltuit aproape , milioane de euro pe de panouri cu de afișaje (unele panouri au avut mai multe fețe), potrivit datelor oficiale obținute de site-ul de investigații Snoop.ro. PNL a precizat că suma plătită pentru panourile cu Nicolae Ciucă a provenit din subvenția încasată de partid de la bugetul de stat. Partidul a susținut că panotajul outdoor a fost pentru cartea lui Nicolae Ciucă și nu a intrat sub incidența afișajului electoral, care este interzis în campaniile electorale. Autobiografia trebuia să apară inițial în luna iunie, potrivit declarațiilor făcute de Nicolae Ciucă. Amânarea alegerilor prezidențiale din septembrie în decembrie a schimbat strategia PNL, susțin mai multe surse din fosta conducere a partidului. Cartea a fost lansată în septembrie 2024. Tot atunci a fost promovată printr-o campanie pe TikTok cu micro influenceri plătiți prin platforma FameUp. Aceeași rețetă folosită și în campania PNL la prezidențiale, despre care partidul spune că a fost de boți în favoarea candidatului Călin Georgescu. Fosta conducere a PNL, cu Nicolae Ciucă președinte și Lucian Bode, secretar general, a refuzat să ofere orice informație legată de costurile privind cartea , publicată la editura RAO. Nici conducerea editurii RAO nu a dorit să dezvăluie tirajul sau valoarea achitată de PNL pentru cartea lui Nicolae Ciucă. Editura a invocat clauza de confidențialitate. Snoop.ro a cerut informații financiare despre cartea lui Nicolae Ciucă la începutul lunii octombrie, iar răspunsul la solicitare a venit după de zile, deși termenul legal este de zile. Pentru a-l obține, Snoop a discutat cu Ilie Bolojan, noul președinte interimar al PNL, dar și cu Ciprian Ciucu, prim-vicepreședinte PNL. . euro a costat cartea, , milioane de euro a costat publicitatea la ea În slujba țării, a fost poziția PNL pentru redacție. Partidul spune că . , se arată în răspunsul PNL pentru Snoop.ro. Datele prezentate de PNL: Cum a decis PNL ca plata cărții să nu se facă din fonduri publice După publicarea investigației Snoop.ro privind panourile lui Nicolae Ciucă, președintele AUR, George Simion, a depus o plângere penală pentru modul în care PNL a folosit banii din subvenție. , au declarat surse din conducerea PNL pentru Snoop.ro. PNL a dezvăluit că drepturile patrimoniale de autor cu privire la cartea au fost cedate de Nicolae Ciucă către partid cu . Robert Sighiartău: A fost o comunicare inadecvată, nu cartea a costat - milioane de euro Deputatul PNL, Robert Sighiartău, se numără printre membrii PNL care au primit cartea autobiografică de la Nicolae Ciucă. Spune că toată campania outdoor a fost făcută cu scopul de a-i crește notorietatea candidatului PNL la prezidențiale, nu pentru cartea . , a declarat Sighiartău pentru Snoop.ro. Eu am spus că a fost o comunicare inadecvată, nu poți spune că a costat promovarea unei cărți trei milioane de euro. Scopul final era promovarea candidatului, asta e realitatea. – Robert Sighiartău În timpul campaniei pentru europarlamentare, PNL a susținut că panourile nu au legătură cu partidul, ci doar cu cartea pe care o va lansa Nicolae Ciucă. Întrebat dacă partidul a mințit în această situație, Robert Sighiartău a răspuns: . , a fost concluzia lui Sighiartău. El susține că va pleda pentru reducerea subvenției partidelor și un grad mai mare de transparență în cheltuirea banilor. Controversa din campania electorală: a fost legală sau nu campania lui Nicolae Ciucă Campania outdoor pentru cartea lui Nicolae Ciucă a ridicat mai multe semne de întrebare în mai 2024. PSD, USR și AUR au contestat menținerea panourilor în timpul campaniei de la europarlamentare și au acuzat PNL că încalcă legea. Birourile electorale de circumscripție au luat însă decizii diferite în acest caz. Dacă în județe precum Cluj sau Sălaj s-a dispus înlăturarea panourilor cu Nicolae Ciucă în campania de la europarlamentare, în alte județe s-a decis că panourile nu încalcă legea. , scria PSD într-o plângere depusă în județul Cluj. Plângerea PSD a avut succes, biroul electoral de circumscripție considerând că panourile cu Nicolae Ciucă au încălcat legea. În județele Timiș, Călărași sau Giurgiu, PNL a câștigat și a menținut panourile cu promovarea cărții lui Nicolae Ciucă. Gazetarul Cristian Tudor Popescu a scris, în septembrie 2024, că autobiografia lui Nicolae Ciucă se află pe locul doi în istoria . editorialeEterna și fascinanta Românie. – Cristian Tudor Popescu Mihai Tudose a plătit , euro pentru cartea sa la editura RAO Mihai Tudose, europarlamentar PSD, a plătit editurii RAO, la finalul anului 2023, . de euro pentru publicarea unei cărți despre mandatul său în Parlamentul European. Banii au provenit de la grupul socialiștilor din PE, iar tirajul a fost de . de exemplare. Cartea a fost distribuită gratuit în perioada ianuarie – februarie 2024, potrivit declarației lui Mihai Tudose pentru Snoop.ro. Dacă Nicolae Ciucă a plătit editurii RAO aproape opt euro pentru fiecare exemplar, costul în cazul lui Mihai Tudose a fost de doar , euro pentru fiecare carte tipărită. , a afirmat Mihai Tudose pentru site-ul Snoop.ro.",unbiased
https://www.digi24.ro/stiri/actualitate/politica/viorica-dancila-isi-anunta-revenirea-in-politica-fostul-premier-a-plecat-din-psd-si-s-a-inscris-intr-un-alt-partid-1887475,"Fostul premier Viorica Dăncilă anunță, într-un mesaj publicat pe Facebook, că revine în politică într-un alt partid. Aceasta spune că a plecat din PSD pentru că . Potrivit unor surse Digi24, Viorica Dăncilă ar fi plecat de la BNR, unde fusese angajată anul trecut. (NOI). (...) Sunt convinsă că revenirea mea în politică va atrage și multe critici. Însă, ca un om care își iubește țara, ca un bun român, nu pot sta deoparte când văd că lucrurile nu merg bine. Nu am ales să revin în politică pentru a crea sau a întreține divergențe cu cineva sau pentru a ataca celelalte formațiuni politice, chiar dacă am fost atacată cu încrâncenare și agresivitate, chiar din interiorul partidului din care făceam parte. Am revenit în politică pentru a crea consens, pentru un vis mai vechi în care politica poate fi și altfel, o politică în care interesul personal și cel de partid să fie înlocuit cu interesul naționaloameni serioși, cu experiență relevantă în domeniile lor de activitatebazată pe patriotism, adevăr, consens, comuniune, credință autenticăAm făcut acest pas având convingerea că, indiferent dacă am mai făcut sau nu politică, indiferent în ce partid am activat, fiecare avem datoria de a ne implica, dacă ne dorim un viitor mai bun. Este imperios necesar ca toți cei care credem în România, toți cei care credem că împreună putem reinventa destinul țării noastre, să ne conjugăm eforturile și să avem o viziune unitarăLucrează de la birou și este foarte disciplinatăoameni care deschid uși în Europa”, a explicat, la momentul angajării, Adrian Vasilescu, consilierul guvernatorului Mugur Isărescu.",unbiased
https://www.gandul.ro/politica/cosmin-corendea-profesor-de-drept-international-despre-portofoliul-romaniei-si-donarea-sistemului-patriot-nu-suntem-in-pozitia-sa-putem-negocia-20297157,"Într-un interviu exclusiv pentru Gândul, Cosmin Corendea, expert în drept internațional și drepturile omului, ne-a împărtășit perspectivele sale asupra celor mai relevante evenimente de politcă externă din țara noastră: portofoliul de comisar european și donarea sistemului Patriot către Ucraina. Profesorul de drept internațional la Jindal Global Law University a criticat în termeni duri poziția României în fața Comisiei Europene și a influenței externe, în contextul discuțiilor despre portofoliul de comisar european și al deciziei de a dona sistemul de apărare Patriot către Ucraina. Acesta a atras atenția cu privire la faptul că România își pierde verticalitatea și capacitatea de a influența politicile internaționale. Cosmin Corendea a punctat că România nu poate pretinde un anumit portofoliu, deoarece nu a reușit nici măcar să-și impună propriul candidat. Noi nu suntem în poziția să putem negocia sau să putem argumenta pentru o anumită poziție sau alta. Nu putem cere Comisiei Europene un portofoliu specific, când nici măcar nu am fost în stare să ne impunem propria propunere. Doamna von der Leyen ne dictează să zicem așa, ne impune un comisar femeie. Această dictare este menită ca dânsa să-și realizeze propriul echilibru de gen. Balanța aceasta de gen este o politică internă a tuturor instituțiilor internaționale, deși, astăzi, propunerile dânsei de comisari sunt % bărbați, a declarat profesorul. Impunerea unei femei comisar de către președintele Comisiei Europene, Ursula von der Leyen, este parte a unei strategii de echilibru de gen, susține Corendea, într-un context în care majoritatea comisarilor propuși sunt bărbați. Comisia Europeană ne dictează de foarte mulți ani, toată politica externă a României este dictată de la Bruxelles. Am pierdut verticalitatea de cel puțin opt ani de zile. România, de foarte mulți ani, prin politica externă, nu a mai reușit să își mențină un rol de negociator sau un rol care să primeze interesele României în fața instituțiilor europene, a adăugat Corendea, explicând că, odată ce o țară acceptă acest tip de presiune, își pierde capacitatea de a negocia în mod eficient pe viitor. Critici privind donarea sistemului Patriot către Ucraina Un alt subiect abordat de profesorul Corendea a fost decizia României de a dona sistemul de apărare Patriot Ucrainei, o acțiune despre care el consideră că a fost forțată de Washington, fără o consultare adecvată cu instituțiile românești. România nu trebuia să doneze acel sistem Patriot, o afacere impusă de președintele Iohannis, care ne-a reprezentat la Washington. Graba cu care se execută această hotărâre reflectă presiunea primită de România de la Washington. Asta pentru că probabil s-a primit un telefon că acest sistem trebuie să ajungă cât mai repede acolo (n.r – în Ucraina), pentru că dânșii au probleme pe frontul respectiv, a conchis profesorul, adăugând că Parlamentul și Guvernul României nu au avut niciun cuvânt de spus în această decizie. CITIȚI ȘI: Atenție, ne dispar țările sub ape! /",biased
https://agerpres.ro/politic/2025/05/05/prezidentiale2025-predoiu-conducerea-pnl-a-decis-in-unanimitate-sa-sprijine-candidatura-lui-nicusor---1446069,"Biroul Permanent Național al PNL a votat, în unanimitate, susținerea candidatului independent Nicușor Dan în turul doi al alegerilor prezidențiale, a anunțat, luni, liderul interimar al formațiunii, Cătălin Predoiu. El a argumentat că . Predoiu a precizat totodată că miniștrii PNL își vor exercita atribuțiile. , a afirmat Predoiu la sediul central al PNL. Acesta a subliniat că nu dorește să comenteze deciziile PSD, care iese din coaliția de guvernare, iar premierul Marcel Ciolacu își depune demisia. , a adăugat liderul PNL. În ceea ce privește numele viitorului premier, el a spus că BPN i-a acordat un mandat deschis de a discuta și aceste probleme. 'Când va fi vorba să votăm un guvern plin, ne vom poziționa atunci. Deocamdată, ceea ce vă spun este că miniștrii noștri au mandat în continuare să-și exercite obligațiile față de popor, așa cum și le-au asumat. (...) Am un mandat deschis ca să discut aceste chestiuni. Orice nume. Luăm în calcul toate variantele, dar ceea ce ne preocupă în acest moment este să oprim forțele extremiste să acceadă la Palatul Cotroceni și să sprijinim în consecință candidatura domnului Nicușor Dan. Acesta este obiectivul partidului pe care îl avem în acest moment. Și tot ceea ce vom face, în perioada următoare, va urmări aceste două repere. (...) Anumite decizii s-au luat la PSD. Noi nu putem influența deciziile pe care le ia PSD. Ne raportăm la ele ca la o realitate politică. Ceea ce noi urmărim este să maximizăm acest efort pe care îl vom face în continuare și, după cum știți și dumneavoastră, există un mare procent de români care încă sunt nehotărâți, sunt cetățeni românii care își pot schimba votul, inclusiv în funcție de conduita partidelor în perioada următoare. Și ceea ce ne preocupă pe noi este să reconfirmăm prin fapt că PNL este un partid responsabil, care se gândește la interesul naționalMiniștrii noștri o să-și facă datoria în continuare. Și pentru alegerile prezidențiale, noi ne-am luat opțiunea clară și o transmitem electoratului nostru', a transmis liderul PNL. AGERPRES/(A - redactor: Cătălina Matei, editor: Florin Marin, editor online: Ady Ivașcu)",unbiased
https://stirileprotv.ro/stiri/politic/rafila-despre-protestul-aur-demonstratie-a-unui-partid-politic-este-o-greseala-majora-care-afecteaza-interesul-national.html,", a afirmat el, potrivit News.ro. Rafila a precizat că a văzut sloganuri afișate la protest, . , a arătat Alexandru Rafila. Alexandru Rafila a vorbit despre proiectul de hotărâre de Guvern privind Strategia Națională de Vaccinare, precizând că niciunul dintre obiective nu se referă și nici măcar nu amintește despre obligativitatea vaccinării - așa cum susține AUR. , a spus ministrul. Alexandru Rafila a menționat că în fața ministerului se desfășoară , a completat el. Ministrul s-a referit și la categoriile vulnerabile, amintind că recent s-a elaborat cadrul normativ care permite compensarea vaccinurilor pentru pacienții cu boli cronice. , a spus Rafila. Potrivit ministrului, un lucru important îl reprezintă sustenabilitatea aprovizionării cu vaccinuri și adaptarea măsurilor de protejare a populației. , a explicat ministrul. , a mai spus ministrul în conferință. , a mai spus ministrul.",unbiased
https://www.gandul.ro/politica/marcel-ciolacu-obtinerea-statutului-de-membru-al-ocde-ramane-un-important-obiectiv-strategic-al-romaniei-20164554,"Prim-ministrul Marcel Ciolacu afirmă că obținerea statutului de membru al OCDE rămâne un . Prim-ministrul României Marcel Ciolacu va găzdui mâine, martie 2024, la Palatul Victoria, evenimentul de lansare a Studiului Economic 2024 pentru România, elaborat de Organizația pentru Cooperare și Dezvoltare Economică (OCDE), în prezența Secretarului General al OCDE, Mathias Cormann. Înaintea evenimentului, Ciolacu transmite că Executivul este angajat să facă progrese în ceea ce privește reformele, și procesul de modernizare și dezvoltare a țării. Obținerea statutului de membru al OCDE rămâne cel mai important obiectiv strategic al României, după aderarea la NATO și la Uniunea Europeană, asumat de întreaga clasă politică. Guvernul României este deplin angajat să facă progrese atât în ceea ce privește dimensiunea ce implică reforme, modernizare, dezvoltare, cât și printr-un dialog susținut cu Organizația și cu statele membre, spune premierul Marcel Ciolacu. În prezent, România se află în plin proces de aderare la OCDE, fiind evaluată în cadrul a de comitete sectoriale ale organizației conform Foii de Parcurs, document ce stabilește termenii și condițiile pe care România trebuie să le îndeplinească pentru aderare. În calitate de stat candidat la OCDE, Studiul Economic 2024 reprezintă un instrument esențial pentru evaluarea performanței economice și orientarea politicilor în domenii de o importanță deosebită pentru România. Studiul Economic pentru România 2024 include o analiză macroeconomică a politicilor structurale, precum și un capitol special dedicat unei tematici orizontale relevante. În cadrul ediției curente, capitolul special se axează pe decarbonizarea economiei. De asemenea, Studiul urmărește să promoveze o mai bună înțelegere a situației economice și a provocărilor-cheie, indicând modalitățile de îmbunătățire a performanței economice generale, prin adresarea de recomandări specifice astfel încât să sprijine procesul de alinierea a României la standardele Organizației. După depunerea Memorandumului Inițial la Paris în luna decembrie 2022, care cuprindea o autoevaluare a legislației, politicilor și practicilor interne, raportat la instrumentele juridice ale OCDE, România a intrat în cea de-a doua etapă a procesului de aderare. Autoritățile naționale au răspuns la peste de chestionare și peste de misiuni ale experților OCDE au vizitat deja țara noastră. De asemenea, România participă cu regularitate la dialogul pentru aderare în cadrul comitetelor și al structurilor de lucru ale OCDE. În acest context, România a primit recent primul , din cele pe care trebuie să le obțină de la comitetele implicate în procesul de aderare, ca urmare a evaluării în cadrul Comitetului Înalților Funcționari pentru Buget. Totodată, un succes major de etapă a fost reprezentat de ratificarea de către România a Convenției privind combaterea coruperii funcționarilor publici în tranzacțiile economice internaționale/Convenția anti-mită (din septembrie 2023), unul dintre cele mai importante instrumente multilaterale anti-corupție.",unbiased
https://www.g4media.ro/conducerea-psd-se-reuneste-marti-seara-la-bucuresti-incepe-lupta-pentru-sefia-partidului.html,"Conducerea PSD se reunește marți seară la București în ședința Consiliului Politic Național (CPN), a anunțat duminică primarul PSD din Buzău, Constantin Toma. E de așteptat ca ședința să marcheze lupta pentru șefia partidului, după ce Marcel Ciolacu și-a fragilizat poziția ca urmare a demisiei din funcția de premier, potrivit informațiilor G4Media. E posibil ca la ședința CPN Ciolacu să ceară mandat pentru a negocia din partea PSD cu viitorul președintel crearea unei noi coaliții de guvernare, au declarat surse politice pentru G4Media. Nu e clar însă dacă liderii partidului vor fi de acord să îl lase pe Ciolacu să ducă această negociere, date fiind eșecurile electorale ale acestuia la prezidențiale și scorul mic, cel mai scăzut din istorie, obținut de PSD la parlamentare. Consiliul Politic Național este structura de conducere și decizie a PSD care coordonează activitatea partidului între congrese. Consiliul Politic Național al PSD se întrunește lunar sau ori de câte ori este necesar, la convocarea președintelui PSD, a Biroului Permanent Național sau a cel puțin / din numărul membrilor săi. Consiliul Politic Național este format din membrii Biroului Permanent Național cu drept de vot, președinții organizațiilor județene/de sector ale PSD, președintele organizației municipiului București, președintele organizației PSD Diaspora, președintele organizației PSD Republica Moldova, primarul general al Municipiului București, primarii de sector, președinții Consiliilor Județene Administrative, primarii municipiilor reședintă de județ, președintele Institutului de Studii Social Democrate – ISSD.",unbiased
